cambiar,змінювати,verb
adecuada,відповідний,adjective
el durazno,персик,noun
el melon,диня,noun
la sandia,кавун,noun
las uvas,виноград,noun
el maiz,кукурудза,noun
el cereal,пластівці,noun
los frijoles,квасоля,noun
las patatas,картопля,noun
el camaron,креветка,noun
la mantequilla,масло,noun
el queso,сир,noun
el yogur,йогурт,noun
la mayonesa,майонез,noun
la mostaza,гірчиця,noun
el pepinillo,огірок,noun
la pimiento,перець,noun
el jugo,сік,noun
el zumo,сік,noun
el vino tinto,червоне вино,noun
el vino blanco,біле вино,noun
las galetas,печиво,noun
el pastel,торт,noun
la parrillada,барбекю,noun
la copa,склянка,noun
la cuchara,ложка,noun
la olla,кастрюля,noun
el cuchillo,ніж,noun
el plato,тарілка,noun
la servilleta,серветка,noun
el tenedor,виделка,noun
la merienda,закуска,noun
la guerra,війна,noun
la berenjena,баклажан,noun
enseñar,вчити,verb
nadar,плавати,verb
el castillos,замок,noun
brillar,блищати,verb
el puente,міст,noun
perjudicial,шкідливий,adjective
hacer daño,шкодити,verb
el alforfon,гречка,noun
perezoso,лінивий,adjective
picante,гострий,adjective
frutassecas,сухофрукти,noun
la taverna,таверна,noun
el hábito,звичка,noun
la manera,спосіб,noun
reemplazar,замінювати,verb
acomodarse,пристосовуватися,verb
el bocata,бутерброд,noun
el bolsillo,карман,noun
apagado,вимкнений,adjective
los invitados,гості,noun
los seres queridos,рідні,noun
descubrir,з'ясосувати,verb
crudo,сирий,adjective
recibir,отримувати,verb
el sobrino,племінник,noun
la novia,наречена,noun
el faro,маяк,noun
soltar,відпускати,verb
la inundacion,повінь,noun
el puerto,порт,noun
sonar,звучати,verb
el escalon,ступенька,noun
la cúpula,купол,noun
el comercio,торгівля,noun
manejar,керувати,verb
la máquina,машина/двигун,noun
desconcertado,збентежений,adjective
cierto,вірний,adjective
la escalera,сходи,noun
la mitad,половина,noun
el atardecer,захід сонця,noun
despacio,повільно,adverb
la gota,крапля,noun
avisar,попереджати,verb
la embarcacion,судно,noun
el turno,черга,noun
apetecer,хотіти,verb
los naipes,гральні карти,noun
por suerte,на щастя,phrase
el capitulo,розділ,noun
el aseo,туалет,noun
el esgrima,фехтування,noun
Estupendo,чудово,phrase
la sella,марка,noun
la afombra,килим,noun
el lapiz,олівець,noun
exigente,вимогливий,adjective
marcar,позначати,verb
el sueño,сон,noun
la meta,мета,noun
la catarata,водоспад,noun
la selva,джунглі,noun
partir,розбивати,verb
Estar deseando,з нетерпінням чекати,phrase
el fichero,файл,noun
el enlace,посилання,noun
navegar,серфити,verb
la aficion,хобі,noun
Por otro lado,з іншого боку,phrase
el espacio,простір,noun
tenso,напружений,adjective
propio,власний,adjective
curar,лікувати,verb
de repende,раптом,adverb
la ardilla,білка,noun
desprisa,швидко,adverb
doblado,згорнутий,adjective
la garganta,горло,noun
el estómago,шлунок,noun
la fiebre,температура,noun
el resfriado,простуда,noun
el mareo,запаморечення,noun
la herida,ранa,noun
tomar vitaminos,приймати вітаміни,verb
la vacuna,вакцина,noun
la ambulacia,швидка допомога,noun
tener náuseas,мати відчуття нудоти,verb
tener ansiedad,мати тривогу,verb
estar pálido,бути блідим,verb
estar hinchado,бути набряклим,verb
estar débil,бути слабким,verb
estar deshidratado,бути виснаженим,verb
hacerse una herida,поранитися,verb
hacer reposo,дотримуватия постільного режиму,verb
hacer una dieta,проводити дієту,verb
poner una inyección,робити укол,verb
acudir a consulta,звертатися за консультацією,verb
la acera,тротуар,noun
la muela,зуб,noun
doler,боліти,verb
el ladrón,злодій,noun
sinceramente,щиро кажучи,adverb
acompañar,супроводжувати,verb
estar ajustada de tiempo,бути обмеженим в часі,verb
despachar,обслуговувати,verb
dirigir,керувати,verb
extrañar,скучати,verb
la lágrima,сльоза,noun
marcharse,покидати,verb
interesar,цікавити,verb
el tamaño,розмір,noun
la causa,причина,noun
el caso,випадок,noun
el polvo,пил,noun
acrecer,збільшувати,verb
el cuerpo,тіло,noun
peorar,погіршувати,verb
las pastillas,таблетки,noun
el pasaje,квиток,noun
sorprendentemente,на диво,adverb
el altavoz,динамік,noun
despejado,ясно,adjective
enorme,величезний,adjective
aturdido,збентежений,adjective
arrastrar,тягнути,verb
pesada,важка,adjective
la fila,ряд,noun
la ciencia,наука,noun
llenar,заповнювати,verb
la prisa,поспіх,noun
el cálculo,розрахунок,noun
atravesar,проїзжати повз,verb
desmayarse,втрачати свідомість,verb
regresar,повертатися,verb
saltar,стрибати,verb
el miedo,страх,noun
el partido,матч,noun
por degracia,на жаль,phrase
abundante,обильний,adjective
el aquiler,орендна плата,noun
el natacion,плавання,noun
los deberes,домашні завдання,noun
el disfrace,костюм,noun
soler,засмагати,verb
la escaparate,вітрина,noun
pescar,ловити рибу,verb
montar,керувати,verb
el evento,подія,noun
la portera,портьєрка,noun
antipatico,неприємний,adjective
presumido,зарозумілий,adjective
la bateria,батарея,noun
el teclado,клавіатура,noun
la editorial,видавництво,noun
discutir,обговорювати,verb
el lío,безпорядок,adjective
gastar,витрачати,verb
asar,смажити,verb
la docena,дюжина,noun
disfrazar,прикривати,verb
insonorizar,звукоізолювати,verb
bajita,низька,adjective
la cosita,дрібниця,noun
estar jubilado,бути на пенсії,verb
estar de broma,жартувати,verb
majo,симпатичний,adjective
la libreta,зошит,noun
interrumpir,переривати,verb
las afueras,передмістя,noun
deportivo,спортивний,adjective
adivinar,вгадувати,verb
aparecer,з'являтися,verb
la cafetera,кавоварка,noun
estar de mal humor,бути в поганому настрої,phrase
imaginar,уявляти,verb
exggerar,перебільшувати,verb
los celos,ревнощі,noun
enfadado,роздратований,adjective
el atasco,пробка,noun
estar despistado,бути розсіяним,verb
la nuera,невістка,noun
aprovechar,використовувати,verb
preferido,улюблений,adjective
silenciosamente,тихо,adverb
alquilar,орендувати,verb
estar preparado,бути готовим,verb
estupendo,чудово,adjective
existir,існувати,verb
tranquilizarse,заспокоюватися,verb
enseguida,негайно,adverb
la camión,автобус,noun
el ayudante,помічник,noun
poco a poco,поступово,phrase
el remedio,спосіб,noun
el beso,поцілунок,noun
la madrugada,ранок,noun
el hueso,кістка,noun
pelearse,сваритися,verb
Que sea,нехай буде,phrase
el sangre,кров,noun
alejar,віддаляти,verb
alzar,піднімати,verb
contemplar,розглядати,verb
definitivamente,остаточно,adverb
la carcajada,сміх,noun
por fortuna,на щастя,phrase
ofrecer,пропонувати,verb
la comodidad,зручність,noun
De vez en cuando,час від часу,phrase
prestar,позичати,verb
la ama de casa,домогосподарка,noun
charlatana,балакуча,adjective
el adoguin,підвіконня,noun
transitada,завантажений,adjective
a pesar de,незважаючи на,phrase
el hogar,дім,noun
de vez en cuando,час від часу,phrase
el esfuerzo,зусилля,noun
desplomarse,впасти,verb
amplia,широка,adjective
el florero,ваза,noun
Guay!,Класно!,phrase
aficionada,любителька,adjective
la tostadora,тостер,noun
la lavandería,пральня,noun
la secadora,сушарка,noun
disponible,доступний,adjective
alojar,розміщувати,verb
indicada,відповідний,adjective
ordenado,охайний,adjective
obsesivo,нав'язливий,adjective
la sugerencia,пропозиція,noun
el equipo,команда,noun
grosero,грубий,adjective
educado,вихований,adjective
coleccionar,колекціонувати,verb
dar un bostezo,позіхати,verb
la voz,голос,noun
reconocer,визнавати,verb
irritado,роздратований,adjective
inteligente,розумний,adjective
orgulloso,гордий,adjective
arrogante,зарозумілий,adjective
el cabello,волосся,noun
el maletín,портфель,noun
breve,короткий,adjective
el inversor,інвестор,noun
las novedades,новини,noun
el cojin,подушка,noun
el correo,пошта,noun
la factura,рахунок,noun
el corresponsal,кореспондент,noun
viril,мужній,adjective
los criados,слуги,noun
precioso,чудовий,adjective
la etapa,етап,noun
familiar,схожий,adjective
jubilarse,йти на пенсію,verb
la empresa,підприємство,noun
jovial,життєрадісний,adjective
energico,енергійний,adjective
ligeramente,легко,adverb
el empleo,робота,noun
la molestia,неприємність,noun
Por mi parte,з моєї сторони,phrase
posponer,відкладати,verb
sumarse,долучатися,verb
adorar,обожнювати,verb
sincero,щирий,adjective
Para ser sincero,якщо бути щирим,phrase
el diseño,дизайн,noun
el desastre,катастрофа,noun
soberbio,чудовий,adjective
recorrer,досліджувати,verb
cubrir,покривати,verb
la corriente,струм,noun
tras,після,preposition
ligar,зв'язувати,verb
la colada,пральня,noun
el olor,запах,noun
el bollazo,булочка,noun
Buena suerte!,Удачі!,phrase
atender,обслуговувати,verb
la rabia,гнів,noun
la pesada,зануда,adjective
ignorar,ігнорувати,verb
ligera,легка,adjective
recargar,перезаряджати,verb
incendiado,запалений,adjective
el apodo,псевдонім,noun
el pulpo,осьминог,noun
el ajo,часник,noun
duro,твердий,adjective
envenenar,отруювати,verb
devolver,повертати,verb
la unicacíon,локація,noun
encaminar,направляти,verb
actualmente,зараз,adverb
maravillar,здивовувати,verb
duplicar,подвоювати,verb
asombrado,здивований,adjective
la playera,футболка,noun
el salario,зарплата,noun
el sueldo,зарплата,noun
la torre,вежа,noun
el cartero,листоноша,noun
lograr,мати змогу щось зробити,verb
sumar,додавати,verb
el recorrido,маршрут,noun
equipada,обладнана,adjective
los demas,інші,noun
marchar,йти,verb
el ambiente laboral,робоче середовище,noun
desempleada,безробітна,adjective
el curro,робота,noun
flipar,бути без тями від чогось,verb
la panceta,бекон,noun
la aceituna,оливка,noun
concurrido,переповнений,adjective
las palomitas,попкорн,noun
el conejo,кролик,noun
el golpe,удар,noun
acudir,звертатися,verb
receloso,підозрілий,adjective
el perfil,профіль,noun
urgente,невідкладний,adjective
el arandano,журавлина,noun
la carpeta,папка,noun
De casualidad,випадково,phrase
el tablon,дошка,noun
el semaforo,світлофор,noun
el caridad,благодійність,noun
el resquardo,чек,noun
la culpa,вина,noun
la feria,ярмарок,noun
recuperar,відновлювати,verb
en vez de,замість,phrase
aprender a,вчити щось робити,phrase
jugar a,грати щось,phrase
pasear por,гуляти через щось,phrase
esta preocupado por,хвилюватися через щось,phrase
ser aficionado a,бути прихильником чогось,phrase
los datos mobilares,мобільні дані,noun
la gemela,близнюк,noun
resistir,чинити опір,verb
celosa,ревнива,adjective
la caña,пінта,noun
hospedar,приймати,verb
exquisita,вишукана,adjective
el sobro,ковток,noun
el magacín,журнал,noun
el desafío,виклик,noun
el espectador,глядач,noun
firmar,підписувати,verb
oller a,пахнути чимось,verb
el retraso,запізнення,noun
el insendio,пожежа,noun
entrecortada,переривчаста,adjective
trembloroso,тремтячий,adjective
extraño,дивний,adjective
el consultorio,консультація,noun
dar la impresion,складати враження,verb
iniciar,починати,verb
palido,блідий,adjective
mumurar,шептати,verb
la nausea,нудота,noun
sudar,потіти,verb
súbitamente,раптово,adverb
callar,мовчати,verb
en sintoma,симптом,noun
la remera,футболка,noun
descartar,відкидати,verb
interrumper,переривати,verb
aliviado,полегшений,adjective
el higado,печінка,noun
estar enamorado de,бути закоханим в,verb
el hierro,залізо,noun
la rinoceronte,носоріг,noun
el estante,полиця,noun
colocar,встановлювати,verb
la rana,жаба,noun
el erizo,їжак,noun
la pesadilla,кошмар,noun
comunicar,комінікувати,verb
oprimir,натискати,verb
cargar,тягти,verb
contar,рахувати,verb
el empeño,зобов'язання,noun
el ejercito,армія,noun
tejer,в'язати,verb
el chaleco,жилет,noun
aclarar,уточняти,verb
los parientes,родичі,noun
imitar,імітувати,verb
la inteligencia artificial,штучний інтелект,noun
el robot,робот,noun
la automatización,автоматизація,noun
el internet de las cosas,інтернет речей,noun
la realidad virtual,віртуальна реальність,noun
la realidad aumentada,доповнена реальність,noun
el aprendizaje automático,машинне навчання,noun
el drone,дрон,noun
el teletransporte,телепортація,noun
la banca digital,цифровий банкінг,noun
la ciberseguridad,кібербезпека,noun
el trabajo remoto,віддалена робота,noun
el atascos,пробка,noun
la cuestion,питання,noun
el mando,пульт,noun
confiar,бути впевненим,verb
el violencia,насильство,noun
deslumbar,осліплювати,verb
estopear,зламати,verb
la crueldad,жорстокість,noun
la lema,девіз,noun
respetar,поважати,verb
la canasta,кошик,noun
criar,виховувати,verb
echar la culpa,звинувачувати,verb
evidente,очевидний,adverb
besar,цілувати,verb
suceder,відбуватися,verb
borracha,п'яна,adjective
alojarse,розміщуватися,verb
En los ultimos dias,в останні дні,phrase
el requisito,вимога,noun
la pandilla,банда,noun
el estado,стан,noun
el glaciar,айсберг,noun
la estansia,перебування,noun
conveniente,зручний,adjective
el ayntamiento,мерія,noun
el propietario,власник,noun
el insecto,комаха,noun
el gusano,черв,noun
la confianza,досвід,noun
Me estas vacilando,мені не віриться,phrase
poderoso,потужний,adjective
actuar,діяти,verb
hondo,глибокий,adjective
con torpeza,незграбно,adverb
volcar,перевернути,verb
el chorro,струмінь,noun
avergonzada,сором'язлива,adjective
el cumplido,комплімент,noun
el conjunto,комплект,noun
la indumentaria,одяг,noun
el par,пара,noun
el calzado,взуття,noun
en efectivo,готівкою,phrase
aplaudir,аплодувати,verb
el silbido,свист,noun
fuera de mi presupuesto,поза моїм бюджетом,phrase
el fin,кінець,noun
el chaval,дитина,noun
trasero,задній,adjective
amigable,дружелюбний,adjective
contagiosa,заразний,adjective
la cata,дегустація,noun
la eleccion,вибір,noun
la seña,знак,noun
discreta,обережна,adjective
hacer caso,звертати увагу,verb
la autopista,автострада,noun
desierta,безлюдна,adjective
vacio,порожній,adjective
el risco,скеля,noun
ensuciar,забруднювати,verb
la batalla,битва,noun
el escenario,сцена,noun
impactante,вражаючий,adjective
la jarra,глечик,noun
arrojar,кидати,verb
la escudilla,миска,noun
el pañuelo,носовий платок,noun
el altavoce,гучномовець,noun
derramar,проливати,verb
el barro,глина,noun
pagajoso,клейкий,adjective
el baldazo,відро,noun
arruinar,руйнувати,verb
agregar,додавати,verb
desatar,розв'язувати,verb
el distrito,район,noun
el poblacion,населення,noun
el vecindario,район,noun
la encuesta,опитування,noun
el encuestado,респондент опитування,noun
fiable,надійний,adjective
el rodaje,зйомка,noun
rescatar,рятувати,verb
la garza,чапля,noun
el zorro,лисиця,noun
el buitre,бобер,noun
el cíguila,орел,noun
impactar,впливати,verb
el techo,дах,noun
la simpatía,симпатія,noun
el complejo,комплекс,noun
la mida,зріст,noun
los trucos,фокуси,noun
aseguar,забезпечувати,verb
asegurarse,забезпечувати себе,verb
la rapidez,швидкість,noun
espiar,шпигувати,verb
secar,сушити,verb
el sobre,конверт,noun
la cola,черга,noun
facturar,реєструвати,verb
la ternura,ніжність,noun
el rumbo,курс,noun
la verguenza,сором,adjective
el camion,вантажівка,noun
el alcaldo,мер,noun
hace poco tiempo,недавно,phrase
muy pocos veces,дуже рідко,phrase
verdaderamente,насправді,adverb
la matricula,реєстрація,noun
gratis,безкоштовно,adverb
la taquilla,каса,noun
la criatura,істота,noun
el lago,озеро,noun
empacar,упаковувати,verb
la caminata,прогулянка,noun
el cruce,перехрестя,noun
la leyenda,легенда,noun
peludo,пухнастий,adjective
estrecho,вузький,adjective
rodear,оточувати,verb
la orilla,берег,noun
el remo,весло,noun
la huella,слід,noun
el oso,ведмідь,noun
gruñir,гарчати,verb
la arboleda,гай,noun
el señar,знак,noun
la oscuridad,темрява,noun
patalear,копати,verb
el reino,королівство,noun
el caballero,лицар,noun
el tendero,продавець,noun
luchar,боротися,verb
retrodecer,відступати,verb
el sello,печать,noun
la piedra,камінь,noun
traicionar,зраджувати,verb
el cargamento,вантаж,noun
la advertesia,попередження,noun
avanzar, просуватися вперед,verb
el lucha,боротьба,noun
la fuente,джерело,noun
el poder,влада,noun
poseer,володіти,verb
el paz,мир,noun
la ladera,схил,noun
la hierba,трава,noun
el riachuelo,струмок,noun
la campesino,селянин,noun
labrar,обробляти землю,verb
la cosecha,урожай,noun
alimentar,годувати,verb
noble,благородний,adjective
marinar,маринувати,verb
el plátano,банан,noun
la lechuga,салат,noun
el pimiento,болгарський перець,noun
el coliflor,цвітна капуста,noun
trasmitir,передавати,verb
añadir,додавати,verb
guisar,тушкувати мя'со,verb
hornear,запікати,verb
trocear,нарізати,verb
picar,різати,verb
machacar,розтирати,verb
cocer,варити,verb
la pera,груша,noun
el melocotón,персик,noun
la judias verdes,зелений горох,noun
la aguacate,авокадо,noun
la lima,лайм,noun
En resume,підсумовуючи,phrase
la menestra,овочеве рагу,noun
la ternera,яловичина,noun
la remolacha,буряк,noun
el perejil,петрушка,noun
el eneldo,кріп,noun
el rábano,редис,noun
el rábano picante,хрін,noun
el socio,член,adjective
el valor,вартість,noun
la cuna,колиска,noun
dispuesto,готовий,adjective
la gamba,креветка,noun
el brécol,броколі,noun
el jengibre,імбир,noun
la cereza,черешня,noun
la ciruela,вишня,noun
el arándano,чорниця,noun
la nuez,грецький горіх,noun
la avellana,лісовий горіх,noun
la almendra,мигдаль,noun
el cacahuete,арахіс,noun
el orejón,курага,noun
el merengue,безе,noun
el bizcocho,бісквіт,noun
la madalena,кекс,noun
el pato,качка,noun
el solomillo,шинка,noun
la trucha,форель,noun
el bacalao,тріска,noun
la lubina,окунь,noun
el besugo,лящ,noun
el arenque,оселедець,noun
el mejillón,мідія,noun
el boquerón,анчоус,noun
la ostra,устриця,noun
el calamar,кальмар,noun
el cangrejo de río,раки,noun
el chorizo,ковбаса,noun
la salchicha,сосиска,noun
las setas,гриби,noun
los champiñones,шампіньйони,noun
la nata,вершки,noun
el quesito,плавлений сирок,noun
ahumado,копчений,adjective
congelado,заморожений,adjective
podrido,гнилий,adjective
dulce,солодкий,adjective
salado,солоний,adjective
amargo,гіркий,adjective
crujiente,хрусткий,adjective
jugoso,соковитий,adjective
graso,жирний,adjective
enfriar,охолоджувати,verb
tamizar,просіювати,verb
exprimir,вичавлювати,verb
mezclar,змішувати,verb
el caldo,бульйон,noun
el vinagre,оцет,noun
el azafrán,шафран,noun
cuidar la alimentación,дбати про харчування,verb
el colorante,барвник,noun
mantenerse en forma,тримати себе у формі,verb
los alimentos ricos en proteinas,продукти багаті на білки,noun
equilibrado,збалансований,adjective
el colesterol,холестерин,noun
predominar,переважати,verb
emborracharse,п'яніти,verb
tener resaca,мати похмілля,verb
a continuación,далі,phrase
proteger,захищати,verb
fabricar,виготовляти,verb
funcionar,працювати,verb
promover,спонукати,verb
arreglar,виправляти,verb
el encargo,замовлення,noun
estirar,тягнути,verb
detenidamente,уважно,adverb
la pieza,деталь,noun
tener sentido,мати сенс,verb
la arena,пісок,noun
profunda,глибокий,adjective
empujar,штовхати,verb
el aspecto,зовнішній вигляд,noun
la resposteria,кондитерська,noun
inusual,незвичайний,adjective
el turrón,нуга,noun
la rosquilla,пончик,noun
el hojaldre,листкове тісто,noun
vincular,пов'язувати,verb
destacar,виділятися,verb
el buñuelo,оладка,noun
la natilla,заварний крем,noun
la digestion,перетравлення,noun
el riesgo,ризик,noun
la calidad,якість,noun
el aderezo,приправа,noun
el cuento,казка,noun
pensativo,замислений,adjective
el avance,прогрес,noun
sugerir,з'являтися,verb
el cañone,гармата,noun
el timón,кермо,noun
el recelo,підозра,noun
disparar,стріляти,verb
abalanzarse,кинутися,verb
destruir,знищувати,verb
afrontar,стикатися,verb
el menaje,поведінка,noun
el cofre,скриня,noun
el juventud,юність,noun
el candado,підвісний замок,noun
desevolver,розривати,verb
el collar,намисто,noun
lujoso,розкішний,adjective
atentamente,уважно,adverb
el mando a distancia,пульт дистанційного керування,noun
presionar,натискати,verb
el mayordomo,дворецький,noun
sea lo que sea,в будь-якому випадку,phrase
inmensa,величезна,adjective
la cadena,ланцюг,noun
el inquietud,тривога,noun
el siglo,століття,noun
fertil,родючий,adjective
en parte,частково,phrase
valiente,хоробрий,adjective
cazar,полювати,verb
estricto,строгий,adjective
la regla,правило,noun
escaseaer,ставати рідкісним,verb
el dios,бог,noun
el araño,павук,noun
transcurrir,проходити (час),verb
la escases,брак,noun
el obrero,робітник,noun
habil,вмілий,adjective
tener muchas ganas de,мати велике бажання,verb
rezar,молитися,verb
el fe,віра,noun
el pedazo,кусок,noun
agitarse,трястися,verb
la colina,пагорб,noun
pisar,наступати,verb
el presentimiento,передчуття,noun
perdonar,вибачати,verb
surja,з'являтися,verb
la tumba,могила,noun
adornar,обожнювати,verb
viculada,пов'язанa,adjective
arrepentirse,каятися,verb
la fama,слава,noun
obsequiar,дарувати,verb
el jurado,жюрі,noun
la armadura,броня,adjective
venenoso,отруйний,adjective
el agotamiento,втома,noun
la sociedad,суспільство,noun
establecer,встановлювати,verb
el desafio,виклик,noun
prohibicion,заборона,noun
prohibir,забороняти,verb
llevar a,приводити до,verb
recoger a,забирати когось,verb
la arma,зброя,noun
aumentar,збільшувати,verb
emitir,випускати,verb
la altura,висота,noun
el peso,вага,noun
el fuego,вогонь,noun
deconectar,відключати,verb
la bola,мяч,noun
aproximarse,приближатися,verb
afectar,впливати,verb
cobrar,збирати,verb
la bonificacion,бонус,noun
el porcentaje,відсоток,noun
la ganancia,прибуток,noun
resolver,вирішувати,verb
el lujo,розкіш,noun
a causa,через,phrase
durar,тривати,verb
el paro,безробіття,noun
avanzada,просунутий,adjective
rentable,прибутковий,adjective
recientemente,недавній,adjective
la tristeza,сум,noun
sufrier,страждати,verb
la relacion,відносини,noun
los auriculares,навушники,noun
de ida y vuelta,туди і назад,phrase
rural,сільський,adjective
el crucero,круїз,noun
inferior,нижній,adjective
la alma,душа,noun
huir,втікати,verb
la multitud,натовп,noun
herir,поранити,verb
recobrar,відновлювати,verb
sacudir,трясти,verb
la jonada,робочий день,adjective
moderado,помірний,adjective
el litoral,узбережжя,noun
el estrecho,протока,noun
costero,прибережний,adjective
mensual,щомісячний,adjective
la alergia,алергія,noun
sufrir,страждати,verb
la quincena,2 тижні,noun
asustarse,лякатися,verb
ladrar,гавкати,verb
debido a,через,phrase
desviarse por,відхилятися від,verb
el mesero,офіціант,noun
terco,упертий,adjective
comprensivo,розуміючий,adjective
la perilla,бакенбарди,noun
traviesa,непосидючий,adjective
ser capaz de,бути здатним на щось,verb
hablador,балакучий,adjective
impaciente,нетерплячий,adjective
cadiciosa,жадібна,adjective
surgir,з'являтися,verb
el gobierno,уряд,noun
la granja,ферма,noun
la nave,корабель,noun
bruscamente,раптово,adverb
estar inconsciente,бути неуважним,verb
quedarle,пасувати,verb
deprimirse,депресуватися,verb
soportar,терпіти,verb
alegrarse,радіти,verb
aburrirse,скучати,verb
divertirse,розважатися,verb
estresarse,стресуватися,verb
enfadarse,сердитися,verb
sobrevivir,виживати,verb
el espia,шпигун,noun
la aula,аудиторія,noun
enfocar,фокусуватися,verb
el fracaso,нещасний випадок,noun
obedecer,підкорятися,verb
enamoramiento,закоханість,noun
enamorado,закоханий,adjective
deprimido,депресивний,adjective
aburrimiento,скука,noun
aburrido,скучний,adjective
satisfaccion,задоволення,noun
alegracion,радість,noun
alegrado,радісний,adjective
el coro,хор,noun
el balonmano,гандбол,noun
causar,викликати,verb
fingir,вдавати,verb
involucrada,залучена,adjective
el asco,огидa,noun
someter,підкоряти,verb
ocultar,приховувати,verb
el sustantivo,іменник,noun
el adjetivo,прикметник,noun
el verbo,дієслово,noun
el adverbio,прислівник,noun
la preposición,прийменник,noun
el pronombre,займенник,noun
la conjunción,сполучник,noun
ciego,сліпий,adjective
la vigilancia,спотереження,noun
severamente,суворо,adverb
el enfrentamiento,протистояння,noun
la mezcla,суміш,noun
realizar,реалізовувати,verb
el compadrazgo,кумівство,noun
el huerfano,сирота,noun
elevada,висока,adjective
la tasa,ставка,noun
adquirir,набути,verb
rigida,жорстка,adjective
reflexionar,відображати,verb
escoger,вибирати,verb
audaz,сміливий,adjective
apartada,відокремлений,adjective
hallarse,знаходитися,verb
acerca de,про,preposition
la subasta,аукціон,noun
el letrero,знак,noun
el peligro,небезпека,noun
matar,вбивати,verb
la serpiente,змія,noun
la funda,чохол,noun
distraerse,відволікатися,verb
el manos libre,гучний зв'язок,noun
el lobo,вовк,noun
el asiento,сидіння,noun
manchado,заплямований,adjective
atado,прив'язаний,adjective
el hombre del tiempo,метеоролог,noun
el traidor,зрадник,noun
sospechar,підозрювати,verb
la asesina,вбивця,noun
estar compinchado,бути в змові,verb
la palanca,важіль,noun
la trampa,пастка,noun
recaudar,збирати,verb
la reverencia,шанування,noun
la pordiosero,жебрак,noun
morder,кусати,verb
el camello,верблюд,noun
la muleta,милиці,noun
la fachada,фасад,noun
apenado,засмучений,adjective
portarse,поводитися,verb
la recompensa,нагорода,noun
fallar,помилятися,verb
negarse,відмовлятися,verb
encerar,полірувати,verb
meter,вставляти,verb
acordarse,пам'ятати,verb
el tronco,стовбур,noun
la barriga,живіт,noun
el codo,лікоть,noun
el tobillo,щиколотка,noun
fortalecer,укріплювати,verb
pesado,важкий,adjective
el yerno,зять,noun
tratarse de,стосуватися,verb
imprevisto,непередбачуваний,adjective
ensayar,репетирувати,verb
alviada,полегшений,adjective
parpadear,моргати,verb
el discuento,знижка,noun
desear,бажати,verb
tal vez,можливо,phrase
gestionar,керувати,verb
el puesto,посада,noun
aportar,вносити,verb
compometido,зобов'язаний,adjective
agradar,догождати,verb
enriquecer,збагачувати,verb
optar,обирати,verb
el argumento,аргумент,noun
retorado,заплутаний,adjective
armar,збирати,verb
el rompercabezas,головоломка,noun
la felicidad,щастя,noun
la portada,обкладинка,noun
el reportaje,репортаж,noun
el becario,стажер,noun
el rincon,куток,noun
el terremoto,землетрус,noun
el escombro,руїни,noun
adiestrado,дресируваний,adjective
el olfato,нюх,noun
el ladrido,гавкіт,noun
salvar,рятувати,verb
la circunstancia,обставина,noun
el choque,шок,noun
el fondo,дно,noun
el quejido,стогін,noun
permanecer,залишатися,verb
la peninsula,півострів,noun
consternado,стривожений,adjective
toparse con,натрапити на,verb
perturbar,порушувати,verb
palidecer,бліднути,verb
prever,передбачати,verb
lícito,дозволений,adjective
leal,вірний,adjective
borrar,стирати,verb
obesidad,ожиріння,noun
exigir,вимагати,verb
podar,обрізати,verb
la menta,м'ята,noun
la letra,текст пісні,noun
disgustarse,засмутитися,verb
el milagro,чудо,noun
el humo,дим,noun
antes lo possible,якнайшвидше,phrase
la tubería,труба,noun
derrotar,перемагати,verb
castigar,карати,verb
drasticá,різкий,adjective
el burro,віслюк,noun
el insomnio,безсоння,noun
el estreñimiento,запор,noun
las quemaduras solares,сонячні опіки,noun
calmar,заспокоювати,verb
el talon,п'ята,noun
animar,підбадьорювати,verb
el cansancio,втома,noun
el cirujano,хірург,noun
mencionarse,згадуватися,verb
el catarro,застуда,noun
el infierno,пекло,noun
omitir,упускати,verb
asaltar,нападати,verb
feroz,лютий,adjective
el viajero,подорожній,noun
la dignidad,гідність,noun
la cebada,ячмінь,noun
atar,зв'язувати,verb
la sidra,сидр,noun
peculiar,особливий,adjective
la pistola,пістолет,noun
el rifle,гвинтівка,noun
atento,уважний,adjective
la tela,тканина,noun
la cabra,коза,noun
la gallina,курка,noun
la hechicera,відьма,noun
la ola,хвиля,noun
la red,мережа,noun
lesionar,травмувати,verb
la esquince,розтягнення,noun
agradecido,вдячний,adjective
el sobrecarga,перевантаження,noun
mojarse,мокнути,verb
a proposito,спеціально,phrase
el rastro,слід,noun
fatigada,втомлений,adjective
el liquido,рідина,noun
temer,боятися,verb
lamentar,шкодувати,verb
version de paga,платна версія,phrase
la chuleta,шпаргалка,noun
enojado,сердитий,adjective
indignarse de,обурюватися,verb
el nave espacial,космічний корабель,noun
como de costumbre,як зазвичай,phrase
remover,перемішувати,verb
el venado,олень,noun
menear,помахувати,verb
occurente,кмітливий,adjective
ajustar,регулювати,verb
requerir,вимагати,verb
brindar por,піднімати тост за,verb
la cerilla,сірник,noun
la estufa,газова піч,noun
la oveja,вівця,noun
sollozar,ридати,verb
fiel,вірний,adjective
el borde,край,noun
el bocado,укус,noun
el acantilado,скеля,noun
el carbon,вугілля,noun
el patroleo,нафта,noun
reciclar,переробляти,verb
el fosil,копалина,noun
atracar,пришвартовуватися,verb
deforestar,вирубувати ліси,verb
